feature,metadata,value,coef,stderr,pval,name,qval,N,N.not.zero,model
Lautropia,hatchery,sandy,1.2044855370702208,1.1247082759068192,0.29132780091280036,hatcherysandy,0.6743142329989895,40,12,C_genus_hatchery
Ramlibacter,hatchery,south_santiam,-0.4394112144759203,0.41143094097858157,0.2926269313014483,hatcherysouth_santiam,0.6743142329989895,40,14,C_genus_hatchery
Brevibacterium,hatchery,south_santiam,-1.199913227535074,1.1322528939029244,0.2963138342437732,hatcherysouth_santiam,0.6773028349937773,40,9,C_genus_hatchery
Limnohabitans,hatchery,south_santiam,1.343612316240678,1.2728414825797278,0.2981836380475749,hatcherysouth_santiam,0.6773028349937773,40,11,C_genus_hatchery
Klebsiella,hatchery,sandy,-1.4665396106027038,1.40129593763181,0.3022790172980601,hatcherysandy,0.6817356560339228,40,34,C_genus_hatchery
Bacteroides,hatchery,willamette,-0.24959285286938054,0.2420384641683966,0.30932016820539115,hatcherywillamette,0.6927029118965802,40,40,C_genus_hatchery
Akkermansia,hatchery,willamette,-0.4474293405408333,0.4361115551215809,0.3117590413703567,hatcherywillamette,0.6932823437466673,40,37,C_genus_hatchery
Parageobacillus,hatchery,willamette,-1.0099997522081618,0.9965919234581416,0.31760680653698814,hatcherywillamette,0.6965445826121532,40,37,C_genus_hatchery
Bacteroides,hatchery,south_santiam,0.28729069045950545,0.2822629282536317,0.31555893806064367,hatcherysouth_santiam,0.6965445826121532,40,40,C_genus_hatchery
Bacteroides,hatchery,sandy,0.2946694947968749,0.2921698882004297,0.31991906110231516,hatcherysandy,0.6968100097981932,40,40,C_genus_hatchery
Lactobacillus,hatchery,south_santiam,0.5620772475718384,0.5602782058578661,0.3224548952644699,hatcherysouth_santiam,0.6975554877149758,40,37,C_genus_hatchery
Micrococcus,hatchery,sandy,1.212832855508465,1.2243657863374084,0.3285021118732241,hatcherysandy,0.7010984669509077,40,9,C_genus_hatchery
Faecalibacterium,hatchery,south_santiam,0.47023806725361667,0.4733794823151756,0.3271629507398439,hatcherysouth_santiam,0.7010984669509077,40,36,C_genus_hatchery
Dubosiella,hatchery,south_santiam,0.46716944254977183,0.47591732752755983,0.33283892791156,hatcherysouth_santiam,0.7056185271725073,40,37,C_genus_hatchery
Streptococcus,hatchery,sandy,-1.1668068228591948,1.2162872089521368,0.3437973308880188,hatcherysandy,0.7240235180290727,40,38,C_genus_hatchery
Chroococcidiopsaceae,hatchery,sandy,0.8617839874990912,0.9048003372701081,0.3472165337785712,hatcherysandy,0.7244512295992158,40,7,C_genus_hatchery
Limnohabitans,hatchery,sandy,-1.2513513403864267,1.317516104445797,0.3485567236750944,hatcherysandy,0.7244512295992158,40,11,C_genus_hatchery
Abiotrophia,hatchery,willamette,0.8073245164579187,0.8604618705743717,0.35437079524374293,hatcherywillamette,0.731752681087729,40,7,C_genus_hatchery
Roseomonas,hatchery,south_santiam,0.8914527353601187,0.9607691713794988,0.3596632253630576,hatcherysouth_santiam,0.7378897139706602,40,7,C_genus_hatchery
Citrobacter,hatchery,sandy,0.7813549094590891,0.8515511804814109,0.36495248579436945,hatcherysandy,0.743941605657753,40,6,C_genus_hatchery
Actinomycetospora,hatchery,sandy,0.8331296302968358,0.9162543350446025,0.36925119947162344,hatcherysandy,0.7479100728151353,40,5,C_genus_hatchery
Brevibacterium,hatchery,sandy,1.054768094664499,1.1719930898221813,0.3741129772104297,hatcherysandy,0.7529615617273205,40,9,C_genus_hatchery
Aeromonas,hatchery,sandy,0.8182568367383416,0.9435756266079719,0.3915830551365277,hatcherysandy,0.7546873426267624,40,39,C_genus_hatchery
Veillonella,hatchery,willamette,0.8737394505352896,0.9825165822394837,0.3797528317987424,hatcherywillamette,0.7546873426267624,40,17,C_genus_hatchery
Granulicatella,hatchery,willamette,-0.836949095310409,0.9561427245855594,0.3871924836176217,hatcherywillamette,0.7546873426267624,40,7,C_genus_hatchery
Curtobacterium,hatchery,south_santiam,-0.9608529895900741,1.10312766694385,0.3895115683430346,hatcherysouth_santiam,0.7546873426267624,40,9,C_genus_hatchery
Parageobacillus,hatchery,south_santiam,-1.0234892597543415,1.1622159128951546,0.38435633168454164,hatcherysouth_santiam,0.7546873426267624,40,37,C_genus_hatchery
Escherichia.Shigella,hatchery,willamette,0.48546902883535303,0.5577400849502182,0.38983729806857526,hatcherywillamette,0.7546873426267624,40,8,C_genus_hatchery
Paracoccus,hatchery,sandy,-0.9449783680442162,1.0675175696511578,0.3819174447193108,hatcherysandy,0.7546873426267624,40,5,C_genus_hatchery
Micrococcus,hatchery,willamette,0.8453493504202042,1.014285271937896,0.4100905731984891,hatcherywillamette,0.7820883667778616,40,9,C_genus_hatchery
Ephemeroptericola,hatchery,willamette,-0.5178793584050141,0.6255293238336572,0.4131787598071722,hatcherywillamette,0.7820883667778616,40,6,C_genus_hatchery
Blautia,hatchery,south_santiam,0.473427820595568,0.5709166091267568,0.41243248771156704,hatcherysouth_santiam,0.7820883667778616,40,23,C_genus_hatchery
Lachnoclostridium,hatchery,south_santiam,0.28301786100513515,0.34668819283345464,0.4196709458189538,hatcherysouth_santiam,0.7896766909492741,40,29,C_genus_hatchery
Methylobacterium,hatchery,sandy,-0.9132362403091978,1.135322764105595,0.42645515340976536,hatcherysandy,0.7905556196746059,40,30,C_genus_hatchery
Deinococcus,hatchery,sandy,1.1710648927772438,1.4916412471332239,0.4375402171783982,hatcherysandy,0.7905556196746059,40,20,C_genus_hatchery
Agathobacter,hatchery,willamette,-0.33560541094602964,0.4139090196712225,0.42279763837023976,hatcherywillamette,0.7905556196746059,40,35,C_genus_hatchery
Bifidobacterium,hatchery,south_santiam,-0.3472815984162523,0.43824001083360725,0.4332919253130344,hatcherysouth_santiam,0.7905556196746059,40,36,C_genus_hatchery
Knoellia,hatchery,willamette,0.645332757413006,0.8197344817818695,0.4362903439958823,hatcherywillamette,0.7905556196746059,40,5,C_genus_hatchery
Lautropia,hatchery,south_santiam,0.8639182469366233,1.0865714237148596,0.43177422657989206,hatcherysouth_santiam,0.7905556196746059,40,12,C_genus_hatchery
Mesomycoplasma,hatchery,south_santiam,-0.346471333017777,0.4397362233008052,0.4359084472875423,hatcherysouth_santiam,0.7905556196746059,40,40,C_genus_hatchery
Massilia,hatchery,sandy,0.8362561587112345,1.0821404642629628,0.4446971637277606,hatcherysandy,0.7905805481301581,40,39,C_genus_hatchery
Cetobacterium,hatchery,sandy,-0.9677329456987871,1.2531496259071908,0.4450123211172903,hatcherysandy,0.7905805481301581,40,13,C_genus_hatchery
Sphingomonas,hatchery,sandy,-0.9499434967148449,1.2193687983709944,0.4410442882271919,hatcherysandy,0.7905805481301581,40,30,C_genus_hatchery
Curtobacterium,hatchery,willamette,0.7240172284911934,0.945924170562135,0.4490182732564888,hatcherywillamette,0.7932656160864635,40,9,C_genus_hatchery
Blastococcus,hatchery,sandy,0.842145758891093,1.1195358653598442,0.4568046882527539,hatcherysandy,0.8025629329523521,40,7,C_genus_hatchery
Actinomyces,hatchery,sandy,0.6592150662857831,0.8857847265679066,0.461576314506556,hatcherysandy,0.806490483588378,40,9,C_genus_hatchery
Mesomycoplasma,hatchery,sandy,0.3347295136859124,0.45517023434274684,0.46686381330729876,hatcherysandy,0.8112715444356339,40,40,C_genus_hatchery
Oxalobacteraceae,hatchery,sandy,0.7889411166514239,1.0909715427400875,0.47425746892837173,hatcherysandy,0.8196406256479467,40,7,C_genus_hatchery
Anaerococcus,hatchery,south_santiam,0.7805484388369683,1.0960108852733919,0.4809484765191996,hatcherysouth_santiam,0.820311298466959,40,10,C_genus_hatchery
Frondihabitans,hatchery,sandy,0.6950572707223559,0.9980009306407518,0.4906199971866332,hatcherysandy,0.820311298466959,40,6,C_genus_hatchery
Curtobacterium,hatchery,sandy,-0.792926499433556,1.1418456157734511,0.49187302716651526,hatcherysandy,0.820311298466959,40,9,C_genus_hatchery
Citrobacter,hatchery,south_santiam,0.5829186340979174,0.8226765983345654,0.48315865618444676,hatcherysouth_santiam,0.820311298466959,40,6,C_genus_hatchery
Cloacibacterium,hatchery,willamette,0.5606407099522305,0.8156311139460513,0.49625411214933823,hatcherywillamette,0.820311298466959,40,5,C_genus_hatchery
Undibacterium,hatchery,sandy,-0.6565687211726101,0.9637823584176121,0.5000776045965735,hatcherysandy,0.820311298466959,40,8,C_genus_hatchery
Patulibacter,hatchery,sandy,0.6441037073025373,0.94629318726985,0.500441483970409,hatcherysandy,0.820311298466959,40,10,C_genus_hatchery
Neisseria,hatchery,sandy,0.7930438775447909,1.1587053858546408,0.4980912705536422,hatcherysandy,0.820311298466959,40,10,C_genus_hatchery
Ramlibacter,hatchery,sandy,-0.2909657637876819,0.42587148362570404,0.4988389221699564,hatcherysandy,0.820311298466959,40,14,C_genus_hatchery
Chryseobacterium,hatchery,sandy,0.8514058516743106,1.2255560531483014,0.49169678970641706,hatcherysandy,0.820311298466959,40,16,C_genus_hatchery
Micrococcus,hatchery,south_santiam,0.7783932130326545,1.1828497256639912,0.5146821559903781,hatcherysouth_santiam,0.824881407434926,40,9,C_genus_hatchery
Luteolibacter,hatchery,sandy,-0.708310859269685,1.0645778801673675,0.5100708462251444,hatcherysandy,0.824881407434926,40,6,C_genus_hatchery
Pseudomonas,hatchery,sandy,0.8510718784629491,1.298000726427784,0.5161993713193405,hatcherysandy,0.824881407434926,40,37,C_genus_hatchery
Flavobacterium,hatchery,sandy,-0.7959816203721625,1.2101119606751471,0.5148668881460174,hatcherysandy,0.824881407434926,40,23,C_genus_hatchery
Rathayibacter,hatchery,south_santiam,0.6579257287846589,0.9954177470382981,0.5128494785556184,hatcherysouth_santiam,0.824881407434926,40,5,C_genus_hatchery
Frondihabitans,hatchery,south_santiam,0.605708828697162,0.9641604985975206,0.5338226955507549,hatcherysouth_santiam,0.8321353783585297,40,6,C_genus_hatchery
Enterococcus,hatchery,sandy,0.6887059944617482,1.069315769566824,0.5236175942337822,hatcherysandy,0.8321353783585297,40,28,C_genus_hatchery
Blastococcus,hatchery,south_santiam,0.6923522262671553,1.0815744003867143,0.526139171924694,hatcherysouth_santiam,0.8321353783585297,40,7,C_genus_hatchery
Rothia,hatchery,sandy,0.6924415945832948,1.0997130097435917,0.5328953536841736,hatcherysandy,0.8321353783585297,40,11,C_genus_hatchery
Muribaculaceae,hatchery,sandy,0.17494666014475918,0.27620405809874476,0.5304785014072719,hatcherysandy,0.8321353783585297,40,40,C_genus_hatchery
Sphingomonas,hatchery,south_santiam,-0.7251421763770416,1.1780221766494923,0.542057922872794,hatcherysouth_santiam,0.8408508267002365,40,30,C_genus_hatchery
Brevundimonas,hatchery,south_santiam,-0.5060735244281759,0.9509835238119232,0.5978857878717656,hatcherysouth_santiam,0.8464379934463006,40,7,C_genus_hatchery
Luteolibacter,hatchery,south_santiam,-0.5864270332244557,1.0284799424776692,0.572091817376192,hatcherysouth_santiam,0.8464379934463006,40,6,C_genus_hatchery
Agathobacter,hatchery,south_santiam,0.2890715354603653,0.482696716509095,0.5530110789470883,hatcherysouth_santiam,0.8464379934463006,40,35,C_genus_hatchery
Veillonella,hatchery,south_santiam,-0.6033616480407082,1.145801385385249,0.6017116349425184,hatcherysouth_santiam,0.8464379934463006,40,17,C_genus_hatchery
Abiotrophia,hatchery,south_santiam,-0.5522526147369851,1.0034623549335528,0.5854802842045264,hatcherysouth_santiam,0.8464379934463006,40,7,C_genus_hatchery
Thermus,hatchery,sandy,-0.7657757412605137,1.469269625252003,0.6054226464834609,hatcherysandy,0.8464379934463006,40,12,C_genus_hatchery
Thermus,hatchery,willamette,-0.7100838157939025,1.21716774351953,0.5632679316662783,hatcherywillamette,0.8464379934463006,40,12,C_genus_hatchery
Tetragenococcus,hatchery,south_santiam,-0.6464768262672962,1.1764889281849038,0.5860574859881278,hatcherysouth_santiam,0.8464379934463006,40,37,C_genus_hatchery
Bifidobacterium,hatchery,willamette,-0.2107500618616509,0.375787709054007,0.5783929722903782,hatcherywillamette,0.8464379934463006,40,36,C_genus_hatchery
Segatella,hatchery,south_santiam,0.16275464292962713,0.3074848719194658,0.5998398413762384,hatcherysouth_santiam,0.8464379934463006,40,38,C_genus_hatchery
Marisediminicola,hatchery,willamette,0.49232481096296793,0.828309008774144,0.5559796726849819,hatcherywillamette,0.8464379934463006,40,5,C_genus_hatchery
Clostridium,hatchery,sandy,0.3243877948026673,0.5655925034728022,0.5698475725465422,hatcherysandy,0.8464379934463006,40,37,C_genus_hatchery
Peptoniphilus,hatchery,sandy,-0.4976083231521036,0.9721338109634656,0.6118663197836579,hatcherysandy,0.8464379934463006,40,5,C_genus_hatchery
Peptoniphilus,hatchery,south_santiam,-0.49832815373333983,0.9391704868253656,0.5989510426668063,hatcherysouth_santiam,0.8464379934463006,40,5,C_genus_hatchery
Carnobacterium,hatchery,south_santiam,0.5488393468859052,1.0454394869450785,0.6028124728223875,hatcherysouth_santiam,0.8464379934463006,40,37,C_genus_hatchery
Methylorubrum,hatchery,south_santiam,-0.3972787014115658,0.6874427993413993,0.5669237788517403,hatcherysouth_santiam,0.8464379934463006,40,32,C_genus_hatchery
Comamonadaceae,hatchery,sandy,0.5819168434004113,1.125801407116321,0.6083933387240165,hatcherysandy,0.8464379934463006,40,7,C_genus_hatchery
Comamonadaceae,hatchery,south_santiam,-0.5779940425411215,1.0876274887941868,0.5983873283567591,hatcherysouth_santiam,0.8464379934463006,40,7,C_genus_hatchery
Nakamurella,hatchery,sandy,0.49385737964345433,0.9693998936039677,0.6135481499696185,hatcherysandy,0.8464379934463006,40,5,C_genus_hatchery
Nakamurella,hatchery,south_santiam,0.504342551670121,0.9365292717287369,0.5935305457082176,hatcherysouth_santiam,0.8464379934463006,40,5,C_genus_hatchery
Lactococcus,hatchery,south_santiam,0.6860737606360789,1.2010133958934546,0.5713824298018786,hatcherysouth_santiam,0.8464379934463006,40,37,C_genus_hatchery
Patulibacter,hatchery,south_santiam,0.5190654311271692,0.9142060726053195,0.5737105035258723,hatcherysouth_santiam,0.8464379934463006,40,10,C_genus_hatchery
Bradyrhizobium,hatchery,sandy,-0.6166000216767359,1.142439194354824,0.59271155100708806,hatcherysandy,0.8464379934463006,40,35,C_genus_hatchery
Aggregatibacter,hatchery,south_santiam,0.38783766556483384,0.7143143934694633,0.590509675008992,hatcherysouth_santiam,0.8464379934463006,40,5,C_genus_hatchery
Aggregatibacter,hatchery,willamette,0.32678935870417103,0.6125195391347117,0.596954899054424,hatcherywillamette,0.8464379934463006,40,5,C_genus_hatchery
Iodobacter,hatchery,sandy,0.5445282053349629,1.07285878618708,0.6148653348619353,hatcherysandy,0.8464379934463006,40,15,C_genus_hatchery
Lachnospiraceae.NK4A136.group,hatchery,south_santiam,-0.15259919622729456,0.30934339013720563,0.6247963672783712,hatcherysouth_santiam,0.8527263725086783,40,37,C_genus_hatchery
Carnobacterium,hatchery,willamette,0.4424570993873478,0.8964569643159568,0.6246133309103001,hatcherywillamette,0.8527263725086783,40,37,C_genus_hatchery
Neisseriaceae,hatchery,south_santiam,-0.5911641069983496,1.226977969959703,0.632860683579162,hatcherysouth_santiam,0.8563816909709512,40,9,C_genus_hatchery
Anaerococcus,hatchery,sandy,0.5474706534339611,1.134479046887238,0.6323194148104692,hatcherysandy,0.8563816909709512,40,10,C_genus_hatchery
Rothia,hatchery,south_santiam,0.5043425516701214,1.0624237024586853,0.6378613060260696,hatcherysouth_santiam,0.8594910818486869,40,11,C_genus_hatchery
Noviherbaspirillum,hatchery,south_santiam,-0.5914086592856475,1.2722511512724493,0.6448368357589965,hatcherysouth_santiam,0.8617664743294953,40,13,C_genus_hatchery
Haemophilus,hatchery,sandy,-0.5701637668158418,1.2540937577596327,0.6520965086213761,hatcherysandy,0.8617664743294953,40,10,C_genus_hatchery
Thermus,hatchery,south_santiam,-0.6388686317361023,1.4194493120839562,0.6553500123149836,hatcherysouth_santiam,0.8617664743294953,40,12,C_genus_hatchery
Ephemeroptericola,hatchery,sandy,0.3413612867032083,0.7550900359515396,0.6539234779457079,hatcherysandy,0.8617664743294953,40,6,C_genus_hatchery
Cloacibacterium,hatchery,south_santiam,-0.4274974420003793,0.951181157871702,0.6558097068796788,hatcherysouth_santiam,0.8617664743294953,40,5,C_genus_hatchery
Mycobacterium,hatchery,sandy,0.5116141704718489,1.1123258503742712,0.6483181209935164,hatcherysandy,0.8617664743294953,40,6,C_genus_hatchery
Paucibacter,hatchery,willamette,0.2697908809689296,0.6161114853457047,0.664080106551233,hatcherywillamette,0.865642075415938,40,40,C_genus_hatchery
Oxalobacteraceae,hatchery,willamette,0.39560347275637914,0.9037792302370762,0.6642033534638014,hatcherywillamette,0.865642075415938,40,7,C_genus_hatchery
Anoxybacillus,hatchery,sandy,0.5893770962846767,1.4101351086033445,0.6784605179441893,hatcherysandy,0.8772958206027616,40,9,C_genus_hatchery
Comamonas,hatchery,sandy,0.42193166932179765,1.0101824065905085,0.6786628046172306,hatcherysandy,0.8772958206027616,40,16,C_genus_hatchery
Methylorubrum,hatchery,willamette,0.24054866552976634,0.589477337267278,0.6856384310301321,hatcherywillamette,0.8796423955096204,40,32,C_genus_hatchery
Limnohabitans,hatchery,willamette,-0.44483223639951447,1.0914525668655835,0.6860104216553015,hatcherywillamette,0.8796423955096204,40,11,C_genus_hatchery
Methylorubrum,hatchery,sandy,-0.27884238321180543,0.7115708997650948,0.697465439577949,hatcherysandy,0.8871760391431512,40,32,C_genus_hatchery
Aggregatibacter,hatchery,sandy,0.29185861300869703,0.7393856422136996,0.6953702487016014,hatcherysandy,0.8871760391431512,40,5,C_genus_hatchery
Brevibacterium,hatchery,willamette,-0.3632044482812839,0.9708988466393137,0.7105310494640475,hatcherywillamette,0.8913254998923487,40,9,C_genus_hatchery
Arcobacter,hatchery,sandy,0.2732416899983177,0.7428071936084699,0.7151390420995268,hatcherysandy,0.8913254998923487,40,5,C_genus_hatchery
Chroococcidiopsaceae,hatchery,south_santiam,0.3178856920729062,0.8741201711640271,0.7182362637723332,hatcherysouth_santiam,0.8913254998923487,40,7,C_genus_hatchery
Segatella,hatchery,sandy,0.11742957140416993,0.3182770801956275,0.714323231747372,hatcherysandy,0.8913254998923487,40,38,C_genus_hatchery
Marisediminicola,hatchery,sandy,0.3811071541210936,0.9998697988786432,0.7053271840250368,hatcherysandy,0.8913254998923487,40,5,C_genus_hatchery
Pedobacter,hatchery,sandy,0.4142198456292714,1.1480181394033997,0.7203479668941308,hatcherysandy,0.8913254998923487,40,33,C_genus_hatchery
Dolosigranulum,hatchery,south_santiam,0.33105575653013514,0.9117499485467824,0.7186541245910679,hatcherysouth_santiam,0.8913254998923487,40,9,C_genus_hatchery
Tetragenococcus,hatchery,sandy,-0.432506185321547,1.2177817354320037,0.7245429005799116,hatcherysandy,0.8930412495519839,40,37,C_genus_hatchery
Rhodococcus,hatchery,sandy,-0.3006323812320131,0.8618586912918914,0.7292574068475652,hatcherysandy,0.8932015389761849,40,38,C_genus_hatchery
Peptoniphilus,hatchery,willamette,-0.27599481902363787,0.8053320484907573,0.733810199898557,hatcherywillamette,0.8932015389761849,40,5,C_genus_hatchery
Paracoccaceae,hatchery,south_santiam,-0.3555654921804437,1.0460930917537825,0.7359081862005046,hatcherysouth_santiam,0.8932015389761849,40,7,C_genus_hatchery
Turicibacter,hatchery,willamette,-0.12182938335142755,0.35438412518117846,0.7330132771635661,hatcherywillamette,0.8932015389761849,40,39,C_genus_hatchery
Bifidobacterium,hatchery,sandy,-0.14975886228105745,0.4536215073031388,0.7432073200426882,hatcherysandy,0.8986309040820336,40,36,C_genus_hatchery
Blautia,hatchery,sandy,0.19263612085498025,0.5909548338223435,0.7463311159496395,hatcherysandy,0.8989897533029749,40,23,C_genus_hatchery
Dermacoccus,hatchery,south_santiam,-0.3748310607648189,1.1727486839464598,0.7511057678319336,hatcherysouth_santiam,0.9013269213983203,40,12,C_genus_hatchery
Dermacoccus,hatchery,sandy,-0.3810752652535793,1.2139102148332857,0.755390873644934,hatcherysandy,0.9030612699965752,40,12,C_genus_hatchery
Rhizobiaceae,hatchery,south_santiam,0.4049062107475735,1.3149949750764753,0.7599218191599212,hatcherysouth_santiam,0.9050754250668724,40,14,C_genus_hatchery
Dolosigranulum,hatchery,sandy,0.27712789434902213,0.9437508573364471,0.7707153441329946,hatcherysandy,0.91450552027721,40,9,C_genus_hatchery
Paracoccaceae,hatchery,willamette,-0.25289593967433666,0.8970174258156319,0.7796117801271034,hatcherywillamette,0.9216228478825981,40,7,C_genus_hatchery
Anoxybacillus,hatchery,south_santiam,-0.37358213175105387,1.3623199414533214,0.7854792059899834,hatcherysouth_santiam,0.9221798393941345,40,9,C_genus_hatchery
Alistipes,hatchery,south_santiam,0.07916636802371527,0.2933236500326363,0.7887827557081905,hatcherysouth_santiam,0.9221798393941345,40,40,C_genus_hatchery
Comamonadaceae,hatchery,willamette,0.25215263568459795,0.9326328774515147,0.788422366025577,hatcherywillamette,0.9221798393941345,40,7,C_genus_hatchery
Noviherbaspirillum,hatchery,sandy,-0.3313076316567926,1.3169050534901652,0.8027959729792306,hatcherysandy,0.9248411752166137,40,13,C_genus_hatchery
Deinococcus,hatchery,willamette,-0.3214496176724972,1.2357007724857876,0.7962413812018785,hatcherywillamette,0.9248411752166137,40,20,C_genus_hatchery
Citrobacter,hatchery,willamette,-0.1799852690339077,0.7054393632211502,0.8000675717847108,hatcherywillamette,0.9248411752166137,40,6,C_genus_hatchery
Marisediminicola,hatchery,south_santiam,-0.2394877674033449,0.9659659968458054,0.8056006463364842,hatcherysouth_santiam,0.9248411752166137,40,5,C_genus_hatchery
Lawsonella,hatchery,south_santiam,0.24441235896014155,0.9737956916689897,0.8032494272621655,hatcherysouth_santiam,0.9248411752166137,40,8,C_genus_hatchery
Klebsiella,hatchery,willamette,0.28075289560478545,1.160857194007434,0.8102690761936118,hatcherywillamette,0.9255915245737169,40,34,C_genus_hatchery
Plesiomonas,hatchery,sandy,-0.1862317604007985,0.7775826671854839,0.8120755828807138,hatcherysandy,0.9255915245737169,40,9,C_genus_hatchery
Serratia,hatchery,south_santiam,0.239393731151942,1.0458476751542458,0.8202426350038711,hatcherysouth_santiam,0.9315612783258249,40,39,C_genus_hatchery
Neisseriaceae,hatchery,sandy,-0.2654681030953644,1.2700428587114831,0.8356085986052837,hatcherysandy,0.9356462477340853,40,9,C_genus_hatchery
Lachnoclostridium,hatchery,sandy,-0.07545972766452189,0.3588563725575118,0.8346360634379888,hatcherysandy,0.9356462477340853,40,29,C_genus_hatchery
Paracoccaceae,hatchery,sandy,-0.23366490347078234,1.08280922172787,0.8303655228099143,hatcherysandy,0.9356462477340853,40,7,C_genus_hatchery
Rhizobiaceae,hatchery,sandy,-0.29394753137407503,1.3611491145127996,0.8302414788286451,hatcherysandy,0.9356462477340853,40,14,C_genus_hatchery
Clostridium,hatchery,south_santiam,-0.11051194492432687,0.5464142701763224,0.840860416428184,hatcherysouth_santiam,0.9382232014882894,40,37,C_genus_hatchery
Methylobacterium,hatchery,south_santiam,0.2139678179693201,1.096825993545289,0.8464278685344755,hatcherysouth_santiam,0.9411330845942769,40,30,C_genus_hatchery
Actinomycetospora,hatchery,south_santiam,0.15776896139014818,0.8851857842973746,0.859539510434133,hatcherysouth_santiam,0.9523817572057641,40,5,C_genus_hatchery
Comamonas,hatchery,south_santiam,-0.1675672492903994,0.9759289224183586,0.8646347316203784,hatcherysouth_santiam,0.9547008494975012,40,16,C_genus_hatchery
Deinococcus,hatchery,south_santiam,-0.22036560152844065,1.4410623521575607,0.879316179922734,hatcherysouth_santiam,0.961251364069132,40,20,C_genus_hatchery
Haemophilus,hatchery,south_santiam,-0.193034761549002,1.211569674582618,0.8743024338047707,hatcherysouth_santiam,0.961251364069132,40,10,C_genus_hatchery
Geobacillus,hatchery,sandy,0.22121716917372755,1.4626512306552493,0.8806276258026078,hatcherysandy,0.961251364069132,40,26,C_genus_hatchery
Malacoplasma,hatchery,willamette,0.08316231943970728,0.5743936440926493,0.8856899114269577,hatcherywillamette,0.961251364069132,40,38,C_genus_hatchery
Serratia,hatchery,willamette,-0.13140368308340203,0.8968069828176769,0.8843252576618215,hatcherywillamette,0.961251364069132,40,39,C_genus_hatchery
Neisseria,hatchery,south_santiam,0.15776896139014818,1.1194157522838935,0.8887040913091975,hatcherysouth_santiam,0.961251364069132,40,10,C_genus_hatchery
Enterococcus,hatchery,willamette,0.11079449187956335,0.8858392224165574,0.9011616629575193,hatcherywillamette,0.9714217248152243,40,28,C_genus_hatchery
Abiotrophia,hatchery,sandy,-0.11398533119905549,1.0386822168543273,0.9132247842525749,hatcherysandy,0.9720693573039328,40,7,C_genus_hatchery
Rathayibacter,hatchery,sandy,0.11739135304970129,1.030355256583934,0.9099240355068687,hatcherysandy,0.9720693573039328,40,5,C_genus_hatchery
Mycobacterium,hatchery,south_santiam,-0.11688411077687873,1.0746088641532738,0.913989741615962,hatcherysouth_santiam,0.9720693573039328,40,6,C_genus_hatchery
Knoellia,hatchery,south_santiam,0.10708582287662756,0.9559664659632043,0.9114311017741252,hatcherysouth_santiam,0.9720693573039328,40,5,C_genus_hatchery
Veillonella,hatchery,sandy,-0.11218768042040601,1.1860171108516744,0.9251634867949912,hatcherysandy,0.9806732960026907,40,17,C_genus_hatchery
Arcobacter,hatchery,willamette,-0.04482208597072525,0.6153540100302728,0.9423370302151275,hatcherywillamette,0.9833020612225738,40,5,C_genus_hatchery
Haemophilus,hatchery,willamette,0.08843466786104935,1.0389124249624444,0.9326357644523827,hatcherywillamette,0.9833020612225738,40,10,C_genus_hatchery
Klebsiella,hatchery,south_santiam,-0.09780705028202745,1.353780491008489,0.9428049725020039,hatcherysouth_santiam,0.9833020612225738,40,34,C_genus_hatchery
Sphingobacterium,hatchery,south_santiam,0.07112556382015507,0.8751396720440283,0.9356747146106099,hatcherysouth_santiam,0.9833020612225738,40,5,C_genus_hatchery
Muribaculaceae,hatchery,south_santiam,0.019177341366335074,0.26683847098235375,0.9431041782166196,hatcherysouth_santiam,0.9833020612225738,40,40,C_genus_hatchery
Arcobacter,hatchery,south_santiam,0.043232619905878455,0.7176199261573345,0.9522941482615396,hatcherysouth_santiam,0.9896390168208157,40,5,C_genus_hatchery
Rhodococcus,hatchery,south_santiam,0.04102895795747002,0.8326345998325717,0.9609716720282167,hatcherysouth_santiam,0.995403881775156,40,38,C_genus_hatchery
Actinomyces,hatchery,south_santiam,0.03516530476368257,0.8557493459143954,0.9674488213584429,hatcherysouth_santiam,0.9956269423688829,40,9,C_genus_hatchery
Hafnia.Obesumbacterium,hatchery,willamette,-0.04512398445138234,1.0478444200036612,0.965888783289631,hatcherywillamette,0.9956269423688829,40,8,C_genus_hatchery
Brevundimonas,hatchery,sandy,-0.03161631191688588,0.9843614659269567,0.9745548872182179,hatcherysandy,0.9965323018468153,40,7,C_genus_hatchery
Luteolibacter,hatchery,willamette,-0.01664324820479156,0.8819142749118457,0.9850476401988397,hatcherywillamette,0.9965323018468153,40,6,C_genus_hatchery
Sphingobacterium,hatchery,sandy,0.011129878896349294,0.9058556209376203,0.9902648030930618,hatcherysandy,0.9965323018468153,40,5,C_genus_hatchery
Cloacibacterium,hatchery,sandy,-0.02507236289902285,0.9845660366139664,0.9798243892963457,hatcherysandy,0.9965323018468153,40,5,C_genus_hatchery
Pedobacter,hatchery,south_santiam,-0.01625967568981501,1.109090891303606,0.9883840892414087,hatcherysouth_santiam,0.9965323018468153,40,33,C_genus_hatchery
Roseomonas,hatchery,sandy,-0.020671406368128843,0.9944905734703261,0.9835312086243773,hatcherysandy,0.9965323018468153,40,7,C_genus_hatchery
Plesiomonas,hatchery,south_santiam,-0.01936429108318247,0.7512162254327788,0.9795773672096002,hatcherysouth_santiam,0.9965323018468153,40,9,C_genus_hatchery
